Date_Time,Test_Time(s),Step_Time(s),Step_Index,Cycle_Index,Voltage(V),Current(A),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),Internal Resistance(Ohm),dV/dt(V/s)
10-30-2020 19:37:27.511,979541.8814,153541.2768,2,1,0.116183281,-4.99988E-05,0.00569811,0.007930648,0.000912256,0.001285749,,2.95639E-05
10-30-2020 19:42:27.517,979841.8872,153841.2826,2,1,0.116127968,-5.00085E-05,0.00569811,0.007934814,0.000912256,0.001286233,,-1.04904E-05
10-30-2020 19:47:27.522,980141.8915,154141.2869,2,1,0.116147041,-5.00119E-05,0.00569811,0.007938981,0.000912256,0.001286717,,1.43051E-05
10-30-2020 19:52:27.527,980441.8965,154441.2919,2,1,0.116127968,-5.0001E-05,0.00569811,0.007943149,0.000912256,0.001287201,,1.90735E-06
10-30-2020 19:57:27.533,980741.9028,154741.2982,2,1,0.116069794,-4.99974E-05,0.00569811,0.007947315,0.000912256,0.001287684,,-1.90735E-06
10-30-2020 20:02:27.534,981041.9038,155041.2992,2,1,0.11600399,-4.9997E-05,0.00569811,0.007951482,0.000912256,0.001288168,,6.67572E-06
10-30-2020 20:07:27.534,981341.9039,155341.2993,2,1,0.115905762,-5.00077E-05,0.00569811,0.007955649,0.000912256,0.001288651,,-0.000106812
10-30-2020 20:12:27.534,981641.904,155641.2994,2,1,0.115987778,-4.99977E-05,0.00569811,0.007959816,0.000912256,0.001289135,,2.67029E-05
10-30-2020 20:17:27.537,981941.9065,155941.3019,2,1,0.115920067,-5.00086E-05,0.00569811,0.007963982,0.000912256,0.001289618,,-1.52588E-05
10-30-2020 20:22:27.539,982241.9092,156241.3046,2,1,0.115897179,-5.00018E-05,0.00569811,0.007968149,0.000912256,0.001290101,,-1.33514E-05
10-30-2020 20:27:27.546,982541.9158,156541.3112,2,1,0.115895271,-5E-05,0.00569811,0.007972316,0.000912256,0.001290584,,-5.24521E-05
10-30-2020 20:32:27.547,982841.9167,156841.3121,2,1,0.115846634,-5.00039E-05,0.00569811,0.007976483,0.000912256,0.001291067,,1.23978E-05
10-30-2020 20:37:27.551,983141.9208,157141.3162,2,1,0.115823746,-4.99961E-05,0.00569811,0.007980649,0.000912256,0.001291549,,2.76566E-05
10-30-2020 20:42:27.553,983441.923,157441.3184,2,1,0.115793228,-4.99922E-05,0.00569811,0.007984816,0.000912256,0.001292032,,-2.95639E-05
10-30-2020 20:47:27.557,983741.9274,157741.3228,2,1,0.115801811,-4.99935E-05,0.00569811,0.007988983,0.000912256,0.001292514,,1.62125E-05
10-30-2020 20:52:27.562,984041.9316,158041.327,2,1,0.115684509,-5.00041E-05,0.00569811,0.00799315,0.000912256,0.001292996,,1.14441E-05
10-30-2020 20:57:27.563,984341.9333,158341.3287,2,1,0.115684509,-5.00052E-05,0.00569811,0.007997316,0.000912256,0.001293479,,7.82013E-05
10-30-2020 21:02:27.564,984641.9342,158641.3296,2,1,0.115654945,-5.00118E-05,0.00569811,0.008001484,0.000912256,0.00129396,,2.67029E-05
10-30-2020 21:07:27.567,984941.9366,158941.332,2,1,0.115621567,-4.99932E-05,0.00569811,0.008005651,0.000912256,0.001294442,,-7.34329E-05
10-30-2020 21:12:27.573,985241.9432,159241.3386,2,1,0.115562439,-4.99922E-05,0.00569811,0.008009817,0.000912256,0.001294924,,1.90735E-05
10-30-2020 21:17:27.574,985541.9434,159541.3388,2,1,0.115555763,-4.9997E-05,0.00569811,0.008013984,0.000912256,0.001295406,,-1.52588E-05
10-30-2020 21:22:27.574,985841.9438,159841.3392,2,1,0.115466118,-4.9997E-05,0.00569811,0.008018151,0.000912256,0.001295887,,-6.67572E-06
10-30-2020 21:27:27.579,986141.949,160141.3444,2,1,0.115465164,-5.00067E-05,0.00569811,0.008022318,0.000912256,0.001296368,,1.23978E-05
10-30-2020 21:32:27.583,986441.9526,160441.348,2,1,0.115431786,-5.0006E-05,0.00569811,0.008026484,0.000912256,0.001296849,,-2.67029E-05
10-30-2020 21:37:27.583,986741.9528,160741.3482,2,1,0.115405083,-5.00008E-05,0.00569811,0.008030651,0.000912256,0.00129733,,-2.28882E-05
10-30-2020 21:42:27.588,987041.9575,161041.3529,2,1,0.115344048,-5.00003E-05,0.00569811,0.008034818,0.000912256,0.001297811,,0
10-30-2020 21:47:27.594,987341.9639,161341.3593,2,1,0.11531353,-4.99948E-05,0.00569811,0.008038985,0.000912256,0.001298292,,-2.57492E-05
10-30-2020 21:52:27.595,987641.9653,161641.3607,2,1,0.115330696,-5.00032E-05,0.00569811,0.008043151,0.000912256,0.001298772,,4.19617E-05
10-30-2020 21:57:27.598,987941.9684,161941.3638,2,1,0.115229607,-4.99957E-05,0.00569811,0.008047318,0.000912256,0.001299253,,-5.91278E-05
10-30-2020 22:02:27.599,988241.9685,162241.3639,2,1,0.115236282,-4.99932E-05,0.00569811,0.008051485,0.000912256,0.001299733,,0
10-30-2020 22:07:27.600,988541.9704,162541.3658,2,1,0.115154266,-4.9999E-05,0.00569811,0.008055652,0.000912256,0.001300213,,1.71661E-05
10-30-2020 22:12:27.608,988841.9776,162841.373,2,1,0.115194321,-4.99926E-05,0.00569811,0.008059817,0.000912256,0.001300693,,-2.76566E-05
10-30-2020 22:17:27.614,989141.9841,163141.3795,2,1,0.115095139,-4.99992E-05,0.00569811,0.008063984,0.000912256,0.001301173,,5.72205E-06
10-30-2020 22:22:27.614,989441.9844,163441.3798,2,1,0.115095139,-4.99971E-05,0.00569811,0.008068151,0.000912256,0.001301652,,-1.43051E-05
10-30-2020 22:27:27.619,989741.9893,163741.3847,2,1,0.114985466,-5.00116E-05,0.00569811,0.008072318,0.000912256,0.001302132,,2.76566E-05
10-30-2020 22:32:27.625,990041.9952,164041.3906,2,1,0.114995956,-4.99926E-05,0.00569811,0.008076484,0.000912256,0.001302611,,2.47955E-05
10-30-2020 22:37:27.631,990342.0009,164341.3963,2,1,0.114998817,-5.00013E-05,0.00569811,0.008080651,0.000912256,0.00130309,,-0.000115395
10-30-2020 22:42:27.632,990642.0016,164641.397,2,1,0.11487484,-4.9997E-05,0.00569811,0.008084818,0.000912256,0.001303569,,8.58307E-06
10-30-2020 22:47:27.637,990942.0071,164941.4025,2,1,0.11495018,-5.00028E-05,0.00569811,0.008088985,0.000912256,0.001304048,,1.52588E-05
10-30-2020 22:52:27.640,991242.0099,165241.4053,2,1,0.114794731,-5.00063E-05,0.00569811,0.008093151,0.000912256,0.001304526,,-5.62668E-05
10-30-2020 22:57:27.640,991542.0102,165541.4056,2,1,0.114775658,-5.00077E-05,0.00569811,0.008097318,0.000912256,0.001305005,,-5.05447E-05
10-30-2020 23:02:27.642,991842.0118,165841.4072,2,1,0.114788055,-5.00072E-05,0.00569811,0.008101485,0.000912256,0.001305483,,7.15256E-05
10-30-2020 23:07:27.647,992142.0168,166141.4122,2,1,0.11466217,-4.99975E-05,0.00569811,0.008105651,0.000912256,0.001305961,,-4.86374E-05
10-30-2020 23:12:27.653,992442.0232,166441.4186,2,1,0.114634514,-5.00039E-05,0.00569811,0.008109819,0.000912256,0.001306439,,0
10-30-2020 23:17:27.657,992742.0267,166741.4221,2,1,0.114613533,-5.00127E-05,0.00569811,0.008113986,0.000912256,0.001306917,,-2.76566E-05
10-30-2020 23:22:27.658,993042.0283,167041.4237,2,1,0.114537239,-5.0006E-05,0.00569811,0.008118153,0.000912256,0.001307394,,-1.33514E-05
10-30-2020 23:27:27.663,993342.0332,167341.4286,2,1,0.114517212,-4.99964E-05,0.00569811,0.00812232,0.000912256,0.001307871,,2.76566E-05
10-30-2020 23:32:27.668,993642.0381,167641.4335,2,1,0.114476204,-5.00043E-05,0.00569811,0.008126487,0.000912256,0.001308349,,-7.62939E-05
10-30-2020 23:37:27.671,993942.0408,167941.4362,2,1,0.114447594,-5.00039E-05,0.00569811,0.008130654,0.000912256,0.001308826,,6.10352E-05
10-30-2020 23:42:27.672,994242.0417,168241.4371,2,1,0.114434242,-5.00019E-05,0.00569811,0.00813482,0.000912256,0.001309302,,-6.58035E-05
10-30-2020 23:47:27.675,994542.0449,168541.4403,2,1,0.114334106,-4.99926E-05,0.00569811,0.008138987,0.000912256,0.001309779,,0.000116348
10-30-2020 23:52:27.679,994842.0486,168841.444,2,1,0.114289284,-5.00043E-05,0.00569811,0.008143154,0.000912256,0.001310255,,-3.52859E-05
10-30-2020 23:57:27.684,995142.054,169141.4494,2,1,0.114253998,-4.9995E-05,0.00569811,0.008147321,0.000912256,0.001310731,,2.95639E-05
10-31-2020 00:02:27.688,995442.0582,169441.4536,2,1,0.114165306,-5E-05,0.00569811,0.008151487,0.000912256,0.001311207,,2.76566E-05
10-31-2020 00:07:27.689,995742.0589,169741.4543,2,1,0.114125252,-4.9997E-05,0.00569811,0.008155654,0.000912256,0.001311683,,-1.23978E-05
10-31-2020 00:12:27.693,996042.0626,170041.458,2,1,0.114089966,-5.00056E-05,0.00569811,0.008159821,0.000912256,0.001312159,,-1.04904E-05
10-31-2020 00:17:27.697,996342.0665,170341.4619,2,1,0.114058495,-4.99997E-05,0.00569811,0.008163988,0.000912256,0.001312634,,-8.58307E-06
10-31-2020 00:22:27.698,996642.0684,170641.4638,2,1,0.113982201,-4.99946E-05,0.00569811,0.008168154,0.000912256,0.001313109,,1.33514E-05
10-31-2020 00:27:27.705,996942.0747,170941.4701,2,1,0.113915443,-4.99891E-05,0.00569811,0.008172321,0.000912256,0.001313584,,-4.00543E-05
10-31-2020 00:32:27.707,997242.0766,171241.472,2,1,0.113833427,-5.00137E-05,0.00569811,0.008176488,0.000912256,0.001314059,,-1.23978E-05
10-31-2020 00:37:27.710,997542.0799,171541.4753,2,1,0.113809586,-5.00025E-05,0.00569811,0.008180655,0.000912256,0.001314533,,-3.52859E-05
10-31-2020 00:42:27.710,997842.0801,171841.4755,2,1,0.113729477,-5.00096E-05,0.00569811,0.008184822,0.000912256,0.001315007,,2.28882E-05
10-31-2020 00:47:27.714,998142.084,172141.4794,2,1,0.113681793,-4.99858E-05,0.00569811,0.008188989,0.000912256,0.001315481,,-1.43051E-05
10-31-2020 00:52:27.714,998442.0842,172441.4796,2,1,0.113645554,-4.99975E-05,0.00569811,0.008193156,0.000912256,0.001315955,,-1.04904E-05
10-31-2020 00:57:27.715,998742.0845,172741.4799,2,1,0.11356163,-5.00099E-05,0.00569811,0.008197322,0.000912256,0.001316429,,-6.10352E-05
10-31-2020 01:02:27.717,999042.087,173041.4824,2,1,0.113577843,-4.9997E-05,0.00569811,0.008201489,0.000912256,0.001316902,,0.000107765
10-31-2020 01:07:27.719,999342.0888,173341.4842,2,1,0.11343956,-5.00116E-05,0.00569811,0.008205656,0.000912256,0.001317375,,-6.67572E-06
10-31-2020 01:12:27.721,999642.0904,173641.4858,2,1,0.113434792,-4.99984E-05,0.00569811,0.008209823,0.000912256,0.001317848,,-3.24249E-05
10-31-2020 01:17:27.722,999942.092,173941.4874,2,1,0.113347054,-4.99913E-05,0.00569811,0.008213989,0.000912256,0.00131832,,7.15256E-05
10-31-2020 01:22:27.729,1000242.099,174241.4942,2,1,0.113306999,-5.00019E-05,0.00569811,0.008218156,0.000912256,0.001318792,,-4.00543E-05
10-31-2020 01:27:27.730,1000542.1,174541.4957,2,1,0.113230705,-5.00034E-05,0.00569811,0.008222323,0.000912256,0.001319264,,5.62668E-05
10-31-2020 01:32:27.731,1000842.101,174841.4961,2,1,0.113235474,-5.00008E-05,0.00569811,0.00822649,0.000912256,0.001319736,,6.67572E-06
10-31-2020 01:37:27.736,1001142.106,175141.501,2,1,0.113101006,-5.00045E-05,0.00569811,0.008230656,0.000912256,0.001320208,,1.81198E-05
10-31-2020 01:42:27.742,1001442.112,175441.5074,2,1,0.113054276,-4.99988E-05,0.00569811,0.008234824,0.000912256,0.001320679,,4.29153E-05
10-31-2020 01:47:27.747,1001742.117,175741.5124,2,1,0.112998009,-5.00025E-05,0.00569811,0.008238991,0.000912256,0.00132115,,3.62396E-05
10-31-2020 01:52:27.750,1002042.119,176041.5149,2,1,0.112970352,-4.99868E-05,0.00569811,0.008243158,0.000912256,0.00132162,,3.71933E-05
10-31-2020 01:57:27.751,1002342.12,176341.5159,2,1,0.112827301,-4.99979E-05,0.00569811,0.008247323,0.000912256,0.001322091,,-5.53131E-05
10-31-2020 02:02:27.755,1002642.125,176641.52,2,1,0.112728119,-5.00018E-05,0.00569811,0.00825149,0.000912256,0.001322561,,2.38419E-05
10-31-2020 02:07:27.758,1002942.128,176941.5231,2,1,0.11269474,-4.99912E-05,0.00569811,0.008255657,0.000912256,0.001323031,,-3.62396E-05
10-31-2020 02:12:27.758,1003242.128,177241.5235,2,1,0.112628937,-4.99925E-05,0.00569811,0.008259824,0.000912256,0.0013235,,-2.86102E-05
10-31-2020 02:17:27.765,1003542.135,177541.5307,2,1,0.112570763,-4.99963E-05,0.00569811,0.00826399,0.000912256,0.001323969,,3.8147E-05
10-31-2020 02:22:27.766,1003842.135,177841.5309,2,1,0.112443924,-4.99955E-05,0.00569811,0.008268157,0.000912256,0.001324438,,-8.2016E-05
10-31-2020 02:27:27.766,1004142.136,178141.531,2,1,0.112462997,-4.99942E-05,0.00569811,0.008272323,0.000912256,0.001324907,,2.28882E-05
10-31-2020 02:32:27.769,1004442.139,178441.5345,2,1,0.11239624,-4.99929E-05,0.00569811,0.00827649,0.000912256,0.001325375,,8.39233E-05
10-31-2020 02:37:27.772,1004742.142,178741.5377,2,1,0.112318039,-5.00102E-05,0.00569811,0.008280656,0.000912256,0.001325843,,0.00011158
10-31-2020 02:42:27.777,1005042.146,179041.5419,2,1,0.112176895,-4.99988E-05,0.00569811,0.008284823,0.000912256,0.001326311,,-8.58307E-06
10-31-2020 02:47:27.778,1005342.147,179341.5428,2,1,0.112112045,-5.00021E-05,0.00569811,0.00828899,0.000912256,0.001326778,,-3.91006E-05
10-31-2020 02:52:27.783,1005642.152,179641.5478,2,1,0.112028122,-4.99993E-05,0.00569811,0.008293157,0.000912256,0.001327245,,-4.57764E-05
10-31-2020 02:57:27.786,1005942.156,179941.5518,2,1,0.111958504,-5.00028E-05,0.00569811,0.008297323,0.000912256,0.001327712,,1.04904E-05
10-31-2020 03:02:27.791,1006242.16,180241.5559,2,1,0.111824036,-5.00056E-05,0.00569811,0.008301491,0.000912256,0.001328178,,-8.39233E-05
10-31-2020 03:07:27.793,1006542.163,180541.5587,2,1,0.111684799,-5.00013E-05,0.00569811,0.008305658,0.000912256,0.001328644,,-2.86102E-05
10-31-2020 03:12:27.798,1006842.168,180841.5633,2,1,0.111701965,-5.00054E-05,0.00569811,0.008309824,0.000912256,0.001329109,,3.62396E-05
10-31-2020 03:17:27.801,1007142.171,181141.5667,2,1,0.111552238,-5E-05,0.00569811,0.008313992,0.000912256,0.001329574,,-1.90735E-06
10-31-2020 03:22:27.802,1007442.171,181441.5669,2,1,0.11148262,-4.99891E-05,0.00569811,0.008318158,0.000912256,0.001330039,,-4.19617E-05
10-31-2020 03:27:27.802,1007742.172,181741.567,2,1,0.111335754,-4.99954E-05,0.00569811,0.008322325,0.000912256,0.001330503,,-1.14441E-05
10-31-2020 03:32:27.804,1008042.174,182041.5694,2,1,0.111289024,-5.00038E-05,0.00569811,0.008326491,0.000912256,0.001330967,,1.23978E-05
10-31-2020 03:37:27.808,1008342.178,182341.5731,2,1,0.11124897,-5.00056E-05,0.00569811,0.008330658,0.000912256,0.001331431,,-0.000127792
10-31-2020 03:42:27.812,1008642.182,182641.5771,2,1,0.111097336,-4.99993E-05,0.00569811,0.008334825,0.000912256,0.001331894,,3.71933E-05
10-31-2020 03:47:27.813,1008942.183,182941.5788,2,1,0.111020088,-5.00032E-05,0.00569811,0.008338992,0.000912256,0.001332357,,3.24249E-05
10-31-2020 03:52:27.817,1009242.186,183241.5819,2,1,0.110931396,-5.00061E-05,0.00569811,0.008343158,0.000912256,0.001332819,,4.76837E-05
10-31-2020 03:57:27.821,1009542.191,183541.5863,2,1,0.110786438,-4.99992E-05,0.00569811,0.008347325,0.000912256,0.001333281,,2.00272E-05
10-31-2020 04:02:27.821,1009842.191,183841.5864,2,1,0.110711098,-5.00021E-05,0.00569811,0.008351492,0.000912256,0.001333743,,-4.48227E-05
10-31-2020 04:07:27.828,1010142.198,184141.5931,2,1,0.110626221,-5.00138E-05,0.00569811,0.008355659,0.000912256,0.001334204,,4.57764E-05
10-31-2020 04:12:27.831,1010442.201,184441.5961,2,1,0.110424995,-4.99929E-05,0.00569811,0.008359825,0.000912256,0.001334665,,5.24521E-05
10-31-2020 04:17:27.837,1010742.207,184741.6028,2,1,0.110383034,-5.0007E-05,0.00569811,0.008363992,0.000912256,0.001335125,,8.7738E-05
10-31-2020 04:22:27.839,1011042.209,185041.6044,2,1,0.110235214,-4.99955E-05,0.00569811,0.008368159,0.000912256,0.001335584,,-1.14441E-05
10-31-2020 04:27:27.839,1011342.209,185341.6045,2,1,0.110137939,-5.00072E-05,0.00569811,0.008372325,0.000912256,0.001336044,,-2.95639E-05
10-31-2020 04:32:27.843,1011642.213,185641.6088,2,1,0.110024452,-5E-05,0.00569811,0.008376492,0.000912256,0.001336502,,0
10-31-2020 04:37:27.847,1011942.217,185941.6122,2,1,0.109865189,-5.00039E-05,0.00569811,0.008380659,0.000912256,0.00133696,,-1.90735E-05
10-31-2020 04:42:27.849,1012242.218,186241.6139,2,1,0.109755516,-5.00026E-05,0.00569811,0.008384826,0.000912256,0.001337418,,-2.95639E-05
10-31-2020 04:47:27.849,1012542.219,186541.614,2,1,0.109629631,-4.99961E-05,0.00569811,0.008388992,0.000912256,0.001337875,,0
10-31-2020 04:52:27.854,1012842.223,186841.6189,2,1,0.109536171,-5.00045E-05,0.00569811,0.008393159,0.000912256,0.001338332,,-1.90735E-06
10-31-2020 04:57:27.858,1013142.228,187141.6233,2,1,0.109420776,-4.99939E-05,0.00569811,0.008397326,0.000912256,0.001338788,,6.10352E-05
10-31-2020 05:02:27.863,1013442.233,187441.628,2,1,0.109312057,-4.99964E-05,0.00569811,0.008401493,0.000912256,0.001339244,,-6.96182E-05
10-31-2020 05:07:27.864,1013742.234,187741.6298,2,1,0.1090765,-5.00043E-05,0.00569811,0.008405659,0.000912256,0.001339699,,-4.3869E-05
10-31-2020 05:12:27.869,1014042.239,188041.6347,2,1,0.108922958,-5.00077E-05,0.00569811,0.008409826,0.000912256,0.001340153,,0
10-31-2020 05:17:27.872,1014342.242,188341.6371,2,1,0.108867645,-5.00015E-05,0.00569811,0.008413994,0.000912256,0.001340607,,7.43866E-05
10-31-2020 05:22:27.877,1014642.247,188641.6426,2,1,0.108672142,-5E-05,0.00569811,0.00841816,0.000912256,0.00134106,,-8.10623E-05
10-31-2020 05:27:27.879,1014942.248,188941.6439,2,1,0.108535767,-5.00003E-05,0.00569811,0.008422327,0.000912256,0.001341512,,6.29425E-05
10-31-2020 05:32:27.882,1015242.252,189241.6473,2,1,0.10832119,-5.00048E-05,0.00569811,0.008426494,0.000912256,0.001341964,,4.29153E-05
10-31-2020 05:37:27.885,1015542.254,189541.6498,2,1,0.108244896,-4.99999E-05,0.00569811,0.008430661,0.000912256,0.001342415,,1.23978E-05
10-31-2020 05:42:27.886,1015842.256,189841.6514,2,1,0.108057976,-5.00039E-05,0.00569811,0.008434827,0.000912256,0.001342866,,2.38419E-05
10-31-2020 05:47:27.886,1016142.256,190141.6516,2,1,0.107811928,-4.99958E-05,0.00569811,0.008438994,0.000912256,0.001343315,,-8.2016E-05
10-31-2020 05:52:27.892,1016442.262,190441.6576,2,1,0.107723236,-4.99882E-05,0.00569811,0.00844316,0.000912256,0.001343765,,5.05447E-05
10-31-2020 05:57:27.893,1016742.263,190741.6582,2,1,0.107585907,-5.00045E-05,0.00569811,0.008447327,0.000912256,0.001344213,,5.53131E-05
10-31-2020 06:02:27.898,1017042.268,191041.6633,2,1,0.107348442,-4.99997E-05,0.00569811,0.008451493,0.000912256,0.001344661,,3.71933E-05
10-31-2020 06:07:27.905,1017342.275,191341.6705,2,1,0.107247353,-4.99935E-05,0.00569811,0.00845566,0.000912256,0.001345108,,5.72205E-05
10-31-2020 06:12:27.905,1017642.275,191641.6706,2,1,0.106967926,-4.99967E-05,0.00569811,0.008459827,0.000912256,0.001345554,,-6.29425E-05
10-31-2020 06:17:27.909,1017942.278,191941.6739,2,1,0.106822968,-5.0001E-05,0.00569811,0.008463993,0.000912256,0.001345999,,-5.05447E-05
10-31-2020 06:22:27.915,1018242.284,192241.6799,2,1,0.106631279,-4.99937E-05,0.00569811,0.00846816,0.000912256,0.001346444,,-1.52588E-05
10-31-2020 06:27:27.920,1018542.289,192541.6848,2,1,0.106437683,-4.99954E-05,0.00569811,0.008472326,0.000912256,0.001346887,,4.19617E-05
10-31-2020 06:32:27.921,1018842.291,192841.6863,2,1,0.106263161,-5.00131E-05,0.00569811,0.008476493,0.000912256,0.00134733,,6.96182E-05
10-31-2020 06:37:27.928,1019142.298,193141.6938,2,1,0.106001854,-4.99996E-05,0.00569811,0.008480661,0.000912256,0.001347773,,-4.00543E-05
10-31-2020 06:42:27.933,1019442.303,193441.6987,2,1,0.105799675,-5.00074E-05,0.00569811,0.008484827,0.000912256,0.001348214,,4.19617E-05
10-31-2020 06:47:27.933,1019742.303,193741.6987,2,1,0.105516434,-5.00022E-05,0.00569811,0.008488994,0.000912256,0.001348654,,-1.90735E-06
10-31-2020 06:52:27.936,1020042.306,194041.7013,2,1,0.105391502,-5.00003E-05,0.00569811,0.008493162,0.000912256,0.001349094,,-2.95639E-05
10-31-2020 06:57:27.943,1020342.313,194341.7081,2,1,0.105160713,-4.99997E-05,0.00569811,0.008497328,0.000912256,0.001349532,,1.04904E-05
10-31-2020 07:02:27.945,1020642.315,194641.7104,2,1,0.104909897,-4.99875E-05,0.00569811,0.008501495,0.000912256,0.00134997,,4.19617E-05
10-31-2020 07:07:27.947,1020942.317,194941.7128,2,1,0.104623795,-5.00045E-05,0.00569811,0.008505661,0.000912256,0.001350406,,-6.29425E-05
10-31-2020 07:12:27.954,1021242.324,195241.7194,2,1,0.104440689,-5.00028E-05,0.00569811,0.008509828,0.000912256,0.001350842,,-8.58307E-06
10-31-2020 07:17:27.954,1021542.324,195541.7196,2,1,0.104194641,-4.99999E-05,0.00569811,0.008513995,0.000912256,0.001351277,,-2.95639E-05
10-31-2020 07:22:27.955,1021842.325,195841.7205,2,1,0.103963852,-4.9992E-05,0.00569811,0.008518162,0.000912256,0.00135171,,7.62939E-06
10-31-2020 07:27:27.959,1022142.329,196141.7246,2,1,0.103674889,-5.00005E-05,0.00569811,0.008522329,0.000912256,0.001352143,,1.04904E-05
10-31-2020 07:32:27.961,1022442.331,196441.7261,2,1,0.103452682,-4.99913E-05,0.00569811,0.008526496,0.000912256,0.001352575,,-4.3869E-05
10-31-2020 07:37:27.964,1022742.334,196741.7292,2,1,0.103193283,-5.00028E-05,0.00569811,0.008530662,0.000912256,0.001353005,,-8.58307E-06
10-31-2020 07:42:27.968,1023042.338,197041.7331,2,1,0.102898598,-4.99922E-05,0.00569811,0.008534828,0.000912256,0.001353434,,-7.62939E-05
10-31-2020 07:47:27.973,1023342.343,197341.7381,2,1,0.102604866,-4.99873E-05,0.00569811,0.008538995,0.000912256,0.001353863,,-3.14713E-05
10-31-2020 07:52:27.974,1023642.344,197641.7395,2,1,0.102352142,-4.99999E-05,0.00569811,0.008543162,0.000912256,0.00135429,,1.90735E-05
10-31-2020 07:57:27.980,1023942.35,197941.7453,2,1,0.102097511,-5.00021E-05,0.00569811,0.008547329,0.000912256,0.001354716,,3.43323E-05
10-31-2020 08:02:27.981,1024242.351,198241.7468,2,1,0.101783752,-5.00092E-05,0.00569811,0.008551496,0.000912256,0.001355141,,-2.57492E-05
10-31-2020 08:07:27.988,1024542.358,198541.7537,2,1,0.101506233,-4.99862E-05,0.00569811,0.008555663,0.000912256,0.001355564,,1.71661E-05
10-31-2020 08:12:27.989,1024842.358,198841.7539,2,1,0.101169586,-4.99941E-05,0.00569811,0.00855983,0.000912256,0.001355986,,-7.62939E-05
10-31-2020 08:17:27.993,1025142.363,199141.7586,2,1,0.100937843,-5.00099E-05,0.00569811,0.008563996,0.000912256,0.001356408,,-1.90735E-06
10-31-2020 08:22:28.000,1025442.37,199441.7654,2,1,0.100564003,-5.00039E-05,0.00569811,0.008568163,0.000912256,0.001356827,,-1.04904E-05
10-31-2020 08:27:28.002,1025742.372,199741.767,2,1,0.100292206,-5.00137E-05,0.00569811,0.00857233,0.000912256,0.001357246,,1.90735E-06
10-31-2020 08:32:28.004,1026042.373,200041.7689,2,1,0.099943161,-5.00026E-05,0.00569811,0.008576497,0.000912256,0.001357663,,1.23978E-05
10-31-2020 08:37:28.009,1026342.379,200341.7746,2,1,0.099622726,-4.99904E-05,0.00569811,0.008580663,0.000912256,0.001358079,,-3.43323E-05
10-31-2020 08:42:28.010,1026642.38,200641.7753,2,1,0.09935379,-5.00018E-05,0.00569811,0.008584831,0.000912256,0.001358493,,-4.3869E-05
10-31-2020 08:47:28.017,1026942.387,200941.782,2,1,0.098931313,-4.99992E-05,0.00569811,0.008588998,0.000912256,0.001358907,,-5.24521E-05
10-31-2020 08:52:28.019,1027242.389,201241.7847,2,1,0.098670006,-5.00003E-05,0.00569811,0.008593164,0.000912256,0.001359318,,-5.91278E-05
10-31-2020 08:57:28.025,1027542.395,201541.7905,2,1,0.098326683,-5.00019E-05,0.00569811,0.008597331,0.000912256,0.001359729,,1.04904E-05
10-31-2020 09:02:28.026,1027842.396,201841.7913,2,1,0.097956657,-5.0001E-05,0.00569811,0.008601498,0.000912256,0.001360138,,-1.43051E-05
10-31-2020 09:07:28.032,1028142.402,202141.7975,2,1,0.097579956,-5.00043E-05,0.00569811,0.008605666,0.000912256,0.001360545,,-1.52588E-05
10-31-2020 09:12:28.034,1028442.404,202441.7996,2,1,0.097309113,-4.99971E-05,0.00569811,0.008609832,0.000912256,0.001360951,,-2.28882E-05
10-31-2020 09:17:28.035,1028742.405,202741.8004,2,1,0.096940994,-4.99971E-05,0.00569811,0.008613999,0.000912256,0.001361356,,6.96182E-05
10-31-2020 09:22:28.039,1029042.409,203041.8047,2,1,0.096461296,-5.00089E-05,0.00569811,0.008618166,0.000912256,0.001361759,,-5.72205E-06
10-31-2020 09:27:28.043,1029342.413,203341.8086,2,1,0.096095085,-4.99954E-05,0.00569811,0.008622332,0.000912256,0.00136216,,3.8147E-06
10-31-2020 09:32:28.045,1029642.415,203641.8105,2,1,0.095730782,-5.00079E-05,0.00569811,0.008626499,0.000912256,0.00136256,,-5.24521E-05
10-31-2020 09:37:28.050,1029942.42,203941.8153,2,1,0.09541893,-5.00118E-05,0.00569811,0.008630666,0.000912256,0.001362958,,4.19617E-05
10-31-2020 09:42:28.056,1030242.426,204241.8211,2,1,0.094966888,-4.99983E-05,0.00569811,0.008634834,0.000912256,0.001363355,,-4.673E-05
10-31-2020 09:47:28.057,1030542.427,204541.8221,2,1,0.094611168,-5.00043E-05,0.00569811,0.008639,0.000912256,0.00136375,,-5.72205E-05
10-31-2020 09:52:28.057,1030842.427,204841.8223,2,1,0.094266891,-4.99996E-05,0.00569811,0.008643167,0.000912256,0.001364144,,5.72205E-06
10-31-2020 09:57:28.059,1031142.428,205141.8239,2,1,0.093911171,-4.99979E-05,0.00569811,0.008647334,0.000912256,0.001364536,,6.67572E-06
10-31-2020 10:02:28.059,1031442.429,205441.824,2,1,0.093515396,-4.99968E-05,0.00569811,0.008651501,0.000912256,0.001364926,,1.52588E-05
10-31-2020 10:07:28.064,1031742.434,205741.8296,2,1,0.09309864,-5.00112E-05,0.00569811,0.008655667,0.000912256,0.001365315,,2.19345E-05
